CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50069859,MCDONALD'S,Manhattan,401,PARK AVENUE SOUTH,10016,2126834919,Hamburgers,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.74322121,-73.98413207,105,02,006800,1018203,1008830088,MN21,
50144941,WINGSTOP,Staten Island,2626,HYLAN BOULEVARD,10306,3478999464,Chicken,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,10,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.56810816,-74.11211856,502,50,012804,5055377,5039690001,SI45,
50150729,KENNEDY FRIED CHICKEN,Manhattan,197,MADISON STREET,10002,3474384328,Other,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,34,N,,9/5/25,Cycle Inspection / Initial Inspection,40.71261776,-73.99036171,103,01,000600,1003253,1002730020,MN28,
41433469,THE CAPITAL GRILLE,Manhattan,120,BROADWAY,10271,2123741811,American,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.70853891,-74.01104079,101,01,000700,1001026,1000477501,MN25,
50142276,PANERA BREAD,Bronx,340,BAYCHESTER AVENUE,10475,7188622585,Sandwiches,8/29/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.86777303,-73.83124571,210,12,046201,2102454,2051410035,BX13,
40876361,SAN REMO PIZZERIA,Brooklyn,1408,CORTELYOU ROAD,11226,7182824915,Pizza,8/29/25,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.64089186,-73.96511331,314,40,052000,3118674,3051570004,BK42,
50103792,MISSION BUENA NUTRICION,Queens,3253,103RD ST,11369,3478133899,"Juice, Smoothies, Fruit Salads",8/29/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,27,,,9/5/25,Cycle Inspection / Initial Inspection,40.75850629,-73.86582245,403,21,036500,4437198,4016980050,QN27,
41374209,JOHN'S FRIED CHICKEN,Manhattan,512,WEST  207 STREET,10034,2125676489,Chicken,8/29/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,24,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.8649483,-73.91946609,112,10,029300,1064780,1022220025,MN01,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/29/25,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,Z,8/29/25,9/5/25,Cycle Inspection / Reopening Inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
50145076,STARBUCKS-BAYPLAZA MALL,Bronx,200,BAYCHESTER AVENUE,10475,7326962201,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,9,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.86590541,-73.83042975,210,12,046201,2120098,2051410006,BX13,
50106165,DAVID'S BRISKET HOUSE,Brooklyn,533,NOSTRAND AVENUE,11216,7187891155,Sandwiches,8/29/25,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,12,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.67921145,-73.9496119,303,36,024700,3053943,3018670010,BK61,
50118468,FITO,Manhattan,4736,BROADWAY,10040,6467891844,Latin American,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.86497609,-73.92827327,112,10,028700,1064225,1021750039,MN35,
50117893,WE JUICING,Queens,16546,BAISLEY BLVD,11434,9177709055,"Juice, Smoothies, Fruit Salads",8/29/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,11,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67918353,-73.77817108,412,28,033402,4436354,4124950002,QN02,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,61,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
50104853,KARAMELO BAR & KITCHEN,Manhattan,141,NAGLE AVENUE,10040,3478438268,Latin American,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,40,N,,9/5/25,Cycle Inspection / Initial Inspection,40.86102516,-73.92627471,112,10,028300,1064153,1021730025,MN35,
50138117,BOITHAK KHANA KITCHEN & SWEETS,Brooklyn,1102,LIBERTY AVENUE,11208,7186298242,Bangladeshi,8/29/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,47,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67846378,-73.86862319,305,37,118800,3094359,3042010018,BK83,
50080773,PLOWSHARES COFFEE ROASTERS,Manhattan,1351,AMSTERDAM AVENUE,10027,9178483257,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,59,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.8138638,-73.95589312,109,07,020901,1059561,1019660108,MN09,
50118731,DON POLLO,Queens,8302,95TH AVE,11416,3473068879,Peruvian,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.68424467,-73.85745961,409,32,003600,4187262,4090160001,QN53,
50118468,FITO,Manhattan,4736,BROADWAY,10040,6467891844,Latin American,8/29/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.86497609,-73.92827327,112,10,028700,1064225,1021750039,MN35,
50075759,TACO BELL CANTINA,Brooklyn,491,NOSTRAND AVENUE,11216,7184844279,Tex-Mex,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.68055637,-73.94958564,303,36,024900,3053259,3018490056,BK75,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/29/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,15,,,9/5/25,Pre-permit (Operational) / Reopening Inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50046718,THE JUICE SHOP / NORM'S PIZZA,Brooklyn,345,ADAMS STREET,11201,9175878888,"Juice, Smoothies, Fruit Salads",8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.69339325,-73.98891485,302,33,001100,3392969,3001407503,BK38,
50138117,BOITHAK KHANA KITCHEN & SWEETS,Brooklyn,1102,LIBERTY AVENUE,11208,7186298242,Bangladeshi,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,47,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67846378,-73.86862319,305,37,118800,3094359,3042010018,BK83,
50146901,TRU BY HILTON HOTEL,Brooklyn,529,PRESIDENT STREET,11215,8482481706,American,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,27,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67749511,-73.98530145,306,39,011900,3007376,3004410053,BK37,
50150729,KENNEDY FRIED CHICKEN,Manhattan,197,MADISON STREET,10002,3474384328,Other,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,34,N,,9/5/25,Cycle Inspection / Initial Inspection,40.71261776,-73.99036171,103,01,000600,1003253,1002730020,MN28,
50156734,AROMA CAFE,Bronx,4331,KATONAH AVENUE,10470,9174557673,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.89977476,-73.86761252,212,11,044902,2019250,2033790060,BX62,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,03B,"Shellfish not from approved source, not or improperly tagged/labeled; tags not retained for 90 days.",Critical,61,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
40901214,CHILI'S GRILL & BAR,Staten Island,1497,RICHMOND AVENUE,10314,7186970883,Tex-Mex,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.61162268,-74.1595611,502,50,029104,5151293,5015480001,SI05,
41658283,OPERA CAFE LOUNGE,Brooklyn,2255,EMMONS AVENUE,11235,7186762992,Turkish,8/29/25,Violations were cited in the following area(s).,16-02,"The original nutrition fact labels or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",Not Applicable,,,,9/5/25,Trans Fat / Initial Inspection,40.58368249,-73.94469084,315,48,060800,3342943,3087830064,BK17,
50109514,THE OAKLEAF,Bronx,4280,KATONAH AVENUE,10470,9146186597,Irish,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.89797655,-73.86725439,212,11,045101,2019373,2033840005,BX62,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,60,,,9/5/25,Cycle Inspection / Initial Inspection,40.60295894,-73.75317003,414,31,101001,4298257,4155610013,QN15,
50048982,SUNNY RESTAURANT,Queens,1041,BEACH   20 STREET,11691,3479264300,Tex-Mex,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.60313181,-73.75314778,414,31,100802,4300149,4157040060,QN15,
50041720,GRILL 21,Manhattan,346,EAST   21 STREET,10010,2124735950,Filipino,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,65,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.73576027,-73.97988316,106,02,006400,1020542,1009267501,MN21,
50041720,GRILL 21,Manhattan,346,EAST   21 STREET,10010,2124735950,Filipino,8/29/25,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,65,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.73576027,-73.97988316,106,02,006400,1020542,1009267501,MN21,
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
50117851,CAFE VALDEZ,Queens,4015,JUNCTION BLVD,11368,7188694236,Latin American,8/29/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7486399,-73.86909781,404,21,037500,4040220,4016050064,QN26,
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
50112561,DUNKIN'/BASKIN ROBBINS,Manhattan,65,EAST   34 STREET,10016,6469749114,Donuts,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.74743687,-73.98217497,106,02,007400,1017105,1008640035,MN17,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,8/29/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,60,,,9/5/25,Cycle Inspection / Initial Inspection,40.60295894,-73.75317003,414,31,101001,4298257,4155610013,QN15,
50150729,KENNEDY FRIED CHICKEN,Manhattan,197,MADISON STREET,10002,3474384328,Other,8/29/25,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,34,N,,9/5/25,Cycle Inspection / Initial Inspection,40.71261776,-73.99036171,103,01,000600,1003253,1002730020,MN28,
41348416,JAYSE CATERING,Brooklyn,261,HURON STREET,11222,9172027252,American,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.7334293,-73.95053776,301,33,057900,3064224,3025240039,BK76,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/29/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,15,,,9/5/25,Pre-permit (Operational) / Reopening Inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50094762,ZHONG ZHONG NOODLES,Manhattan,568,MAIN STREET,10044,6468700005,Chinese,8/29/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,45,,,9/5/25,Cycle Inspection / Initial Inspection,40.76255072,-73.94938616,108,05,023801,1089341,1013730030,MN31,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,60,,,9/5/25,Cycle Inspection / Initial Inspection,40.60295894,-73.75317003,414,31,101001,4298257,4155610013,QN15,
50058987,DUNKIN,Queens,8707,ROCKAWAY BEACH BLVD,11693,3476195751,Donuts,8/29/25,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,5,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.58740666,-73.81232775,414,32,094203,4303596,4161310010,QN12,
50107480,KENNEDY FRIED CHICKEN,Bronx,1572,EAST  174 STREET,10472,8628129262,Chicken,8/29/25,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,8,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.83382994,-73.87758809,209,17,005600,2028041,2038860001,BX08,
50117851,CAFE VALDEZ,Queens,4015,JUNCTION BLVD,11368,7188694236,Latin American,8/29/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.7486399,-73.86909781,404,21,037500,4040220,4016050064,QN26,
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
50150729,KENNEDY FRIED CHICKEN,Manhattan,197,MADISON STREET,10002,3474384328,Other,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,34,N,,9/5/25,Cycle Inspection / Initial Inspection,40.71261776,-73.99036171,103,01,000600,1003253,1002730020,MN28,
50094762,ZHONG ZHONG NOODLES,Manhattan,568,MAIN STREET,10044,6468700005,Chinese,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,45,,,9/5/25,Cycle Inspection / Initial Inspection,40.76255072,-73.94938616,108,05,023801,1089341,1013730030,MN31,
50104853,KARAMELO BAR & KITCHEN,Manhattan,141,NAGLE AVENUE,10040,3478438268,Latin American,8/29/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,40,N,,9/5/25,Cycle Inspection / Initial Inspection,40.86102516,-73.92627471,112,10,028300,1064153,1021730025,MN35,
50135623,TYANG GELAYS GRILL,Queens,6828,ROOSEVELT AVE,11377,3472422792,Filipino,8/29/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,24,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.74625561,-73.89690606,402,26,026300,4030314,4013000031,QN63,
40901214,CHILI'S GRILL & BAR,Staten Island,1497,RICHMOND AVENUE,10314,7186970883,Tex-Mex,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.61162268,-74.1595611,502,50,029104,5151293,5015480001,SI05,
50138117,BOITHAK KHANA KITCHEN & SWEETS,Brooklyn,1102,LIBERTY AVENUE,11208,7186298242,Bangladeshi,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,47,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67846378,-73.86862319,305,37,118800,3094359,3042010018,BK83,
50106170,RUTA OAXACA,Queens,3503,BROADWAY,11106,9293491228,Mexican,8/29/25,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,Z,8/29/25,9/5/25,Cycle Inspection / Reopening Inspection,40.76041372,-73.92205842,401,22,006100,4009767,4006480007,QN70,
50149200,YANG KEE'S NO. 1 CHINESE KITCHEN,Queens,7501,101ST AVE,11416,7188488922,Chinese,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67966393,-73.86218885,409,32,004200,4187910,4090470041,QN53,
50146869,SUBWAY,Queens,10206,ATLANTIC AVE,11416,9293916705,American,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.68993154,-73.84254054,409,28,011400,4197020,4093800001,QN54,
50094762,ZHONG ZHONG NOODLES,Manhattan,568,MAIN STREET,10044,6468700005,Chinese,8/29/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,45,,,9/5/25,Cycle Inspection / Initial Inspection,40.76255072,-73.94938616,108,05,023801,1089341,1013730030,MN31,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/29/25,Establishment re-opened by DOHMH.,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,6,Z,8/29/25,9/5/25,Cycle Inspection / Reopening Inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
41374209,JOHN'S FRIED CHICKEN,Manhattan,512,WEST  207 STREET,10034,2125676489,Chicken,8/29/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,24,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.8649483,-73.91946609,112,10,029300,1064780,1022220025,MN01,
50109514,THE OAKLEAF,Bronx,4280,KATONAH AVENUE,10470,9146186597,Irish,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.89797655,-73.86725439,212,11,045101,2019373,2033840005,BX62,
41671103,ALFIE'S,Manhattan,800,9 AVENUE,10019,2127572390,Irish,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.76544869,-73.98750212,104,03,013300,1025389,1010440001,MN15,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,61,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
50162203,SUSHI WASABI RESTAURANT,Queens,15814,NORTHERN BLVD,11358,3475423282,Japanese,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,N,,9/5/25,Pre-permit (Non-operational) / Re-inspection,40.76340712,-73.80711176,407,20,117100,4119366,4052770025,QN51,
50151954,KERRION K'S JAMAICAN RESTAURANT,Queens,14411,243RD ST,11422,5163018761,Caribbean,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.66018219,-73.7394377,413,31,065400,4288433,4135690031,QN05,
50109514,THE OAKLEAF,Bronx,4280,KATONAH AVENUE,10470,9146186597,Irish,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.89797655,-73.86725439,212,11,045101,2019373,2033840005,BX62,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/29/25,Establishment re-opened by DOHMH.,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,6,Z,8/29/25,9/5/25,Cycle Inspection / Reopening Inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
