CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50102240,EMILY'S BAKERY,Brooklyn,940,MCDONALD AVENUE,11218,7186331832,Mexican,8/28/25,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.63131289,-73.97728477,312,44,047800,3127481,3054070044,BK88,
50018354,FAMOUS FRESH SUPER TACO & GRILL INC,Brooklyn,253,AVENUE X,11223,7183398899,Tex-Mex,8/28/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.59019517,-73.97343547,315,44,038600,3329380,3071730047,BK26,
50042981,TE COMPANY,Manhattan,163,WEST   10 STREET,10014,9293353168,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.73441709,-74.00185468,102,03,007300,1010835,1006110032,MN23,
50073830,PIZZA BAGEL BURGER,Brooklyn,1117,MCDONALD AVENUE,11230,3475122160,American,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,32,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.62612504,-73.97625624,312,40,046201,3170383,3065040030,BK42,
41196158,ELEVEN B,Manhattan,174,AVENUE B,10009,2123889811,Pizza,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,37,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.72737496,-73.97954294,103,02,003400,1005137,1004040028,MN22,
40512852,DOC WATSONS,Manhattan,1490,2 AVENUE,10075,2129885300,American,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.77241525,-73.95570766,108,05,013400,1045228,1014520052,MN31,
50168566,SAMSAEN RESTAURANT,Manhattan,480,9 AVENUE,10018,9173405357,Other,8/28/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,26,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.75515642,-73.9950009,104,03,011100,1013609,1007600074,MN13,
50112406,MANDEVILLE CAFE,Brooklyn,171,UTICA AVENUE,11213,7188726663,Caribbean,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.6729929,-73.93071563,308,36,034700,3036281,3013670009,BK61,
41713624,BIENVENIDOS AL CALLAO RESTAURANT,Queens,111-22,ROOSEVELT AVENUE,11368,7187799400,Peruvian,8/28/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.75167843,-73.85543794,404,21,039900,4049891,4020130110,QN25,
50140386,JUDY'S,Manhattan,109,LEROY STREET,10014,9292428877,"Juice, Smoothies, Fruit Salads",8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,33,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.7302805,-74.00741826,102,03,006900,1010402,1006020068,MN23,
41698701,CURRY KING,Manhattan,942,COLUMBUS AVENUE,10025,6466697826,Pakistani,8/28/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.79943983,-73.96272553,107,07,019300,1055967,1018610030,MN09,
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420,7183233555,Indian,8/28/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,46,,,9/5/25,Cycle Inspection / Initial Inspection,40.67457801,-73.80388714,410,28,018000,4253208,4117010007,QN55,
50093642,DOMINO'S,Brooklyn,7722,13 AVENUE,11228,7188339222,Pizza,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.61896877,-74.00882506,310,43,020000,3161152,3062430046,BK30,
50083647,787 COFFEE,Manhattan,131,EAST    7 STREET,10009,6466492774,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,23,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.72629973,-73.98411447,103,02,003200,1077645,1004350037,MN22,
50172762,THE CITY DINER,Queens,6535,GRAND AVE,11378,7188946923,American,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,43,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.72360558,-73.89975889,405,30,051700,4437562,4027160037,QN30,
50147092,OLIYO,Manhattan,575,8 AVENUE,10018,6469983255,Other,8/28/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,11,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.75494486,-73.99146727,104,03,011500,1013644,1007620033,MN15,
50140386,JUDY'S,Manhattan,109,LEROY STREET,10014,9292428877,"Juice, Smoothies, Fruit Salads",8/28/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,33,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.7302805,-74.00741826,102,03,006900,1010402,1006020068,MN23,
50048254,POKE BOWL STATION,Brooklyn,6116,7 AVENUE,11220,9292980737,Hawaiian,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.63609312,-74.012524,307,43,011800,3143869,3057930045,BK34,
50009170,BURGER KING,Queens,103-19,ROOSEVELT AVENUE,11368,9292687023,Hamburgers,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.74989747,-73.86245445,403,21,040500,4595426,4017700091,QN26,
50001450,CARIBBEAN JERKEE'S DELIGHT,Brooklyn,932,UTICA AVENUE,11203,3473658691,Caribbean,8/28/25,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z,8/28/25,9/5/25,Cycle Inspection / Reopening Inspection,40.65045798,-73.93025622,317,45,086000,3102839,3046970031,BK91,
50134186,ANGELINA PARIS,Manhattan,1121,LEXINGTON AVENUE,10075,6466435058,French,8/28/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.77413486,-73.95947948,108,04,014000,1091568,1014127504,MN40,
50131400,L'ANTICA PIZZERIA DA MICHELE,Manhattan,81,GREENWICH AVENUE,10014,9295246682,Italian,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.73692307,-74.00133152,102,03,007700,1010988,1006140056,MN23,
50119648,EL MESON RESTAURANT,Bronx,3815,WHITE PLAINS ROAD,10467,6466001636,Spanish,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.88399493,-73.86258099,212,12,039200,2057588,2046540048,BX44,
50090255,THANK YOU COME AGAIN,Brooklyn,455,ALBEE SQ,11201,9293887878,Thai,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.69061214,-73.98346312,302,33,001500,,3,BK38,
50010514,U CAFE,Brooklyn,706,AVENUE U,11223,7183392019,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.59799325,-73.96389709,315,47,039200,3193084,3071340002,BK25,
50124069,EL MEXICANO RESTAURANT & CAFE #4,Brooklyn,1013,EAST   14 STREET,11230,9177899823,Mexican,8/28/25,Violations were cited in the following area(s).,16-02,"The original nutrition fact labels or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",Not Applicable,,,,9/5/25,Trans Fat / Re-inspection,40.62451008,-73.96220039,314,44,053400,3179951,3067160001,BK43,
50073830,PIZZA BAGEL BURGER,Brooklyn,1117,MCDONALD AVENUE,11230,3475122160,American,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,32,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.62612504,-73.97625624,312,40,046201,3170383,3065040030,BK42,
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.71057389,-73.96642573,301,33,054900,3059506,3021307501,BK73,
50093316,TRI DIM WEST,Manhattan,467,COLUMBUS AVENUE,10024,2125853388,Chinese,8/28/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,73,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.7841519,-73.97385972,107,06,016900,1031163,1011960004,MN12,
50174785,UMIYA,Queens,2222,JACKSON AVE,11101,9176675388,Japanese,8/28/25,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,4,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.74539749,-73.94668533,402,26,001900,4596261,4000720073,QN31,
50138023,THE VICTORIA THEATER RESTAURANT,Manhattan,233,WEST  125 STREET,10027,3322668727,American,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.80945583,-73.94946234,110,09,022200,1058657,1019317501,MN11,
50135054,META HOT POT,Manhattan,18,WEST   38 STREET,10018,6466926666,Chinese,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,50,N,,9/5/25,Cycle Inspection / Initial Inspection,40.7513072,-73.98358875,105,04,008400,1015971,1008390058,MN17,
50135054,META HOT POT,Manhattan,18,WEST   38 STREET,10018,6466926666,Chinese,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,50,N,,9/5/25,Cycle Inspection / Initial Inspection,40.7513072,-73.98358875,105,04,008400,1015971,1008390058,MN17,
50127670,DELI & GRILL,Manhattan,4119,BROADWAY,10033,6468502955,American,8/28/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot TCS food item not held at or above 140 °F.,Critical,175,,,9/5/25,Cycle Inspection / Compliance Inspection,40.8455494,-73.93865312,112,10,026300,1063518,1021420244,MN36,
50127670,DELI & GRILL,Manhattan,4119,BROADWAY,10033,6468502955,American,8/28/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,175,,,9/5/25,Cycle Inspection / Compliance Inspection,40.8455494,-73.93865312,112,10,026300,1063518,1021420244,MN36,
50066286,EL CASTILLO DEL POLLO,Queens,12808,111TH AVE,11420,7188454071,Spanish,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,56,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.68277861,-73.81326616,410,28,017200,4250838,4116330004,QN55,
50093642,DOMINO'S,Brooklyn,7722,13 AVENUE,11228,7188339222,Pizza,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.61896877,-74.00882506,310,43,020000,3161152,3062430046,BK30,
50172762,THE CITY DINER,Queens,6535,GRAND AVE,11378,7188946923,American,8/28/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,43,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.72360558,-73.89975889,405,30,051700,4437562,4027160037,QN30,
50138023,THE VICTORIA THEATER RESTAURANT,Manhattan,233,WEST  125 STREET,10027,3322668727,American,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,25,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.80945583,-73.94946234,110,09,022200,1058657,1019317501,MN11,
50145343,TEPPANYAKI ONE,Queens,3807,JUNCTION BLVD,11368,3473482809,Japanese,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.7495408,-73.8696338,403,21,037500,4437222,4017580001,QN26,
40400561,FORTUNATO BROS CAFE & BAKERY,Brooklyn,289,MANHATTAN AVENUE,11211,7183872281,Bakery Products/Desserts,8/28/25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.71373903,-73.94597849,301,34,050300,3068851,3027630028,BK90,
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,Bronx,390,EAST  204 STREET,10467,7186534111,Latin American,8/28/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.87131968,-73.87703429,207,11,042500,2017896,2033310048,BX43,
50115495,GOLDEN CITY RESTAURANT GAO,Bronx,805,SOUNDVIEW AVENUE,10473,9177038877,Chinese,8/28/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,47,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.82120762,-73.86596651,209,18,004600,2113186,2036370066,BX09,
50140386,JUDY'S,Manhattan,109,LEROY STREET,10014,9292428877,"Juice, Smoothies, Fruit Salads",8/28/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,33,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.7302805,-74.00741826,102,03,006900,1010402,1006020068,MN23,
50135054,META HOT POT,Manhattan,18,WEST   38 STREET,10018,6466926666,Chinese,8/28/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,50,N,,9/5/25,Cycle Inspection / Initial Inspection,40.7513072,-73.98358875,105,04,008400,1015971,1008390058,MN17,
40609705,BARIOS PIZZA & RESTAURANT,Staten Island,446,NOME AVENUE,10314,7183700100,Pizza,8/28/25,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,26,,,9/5/25,Cycle Inspection / Initial Inspection,40.58982505,-74.16431907,502,51,027706,5111194,5024020020,SI24,
41480070,ROYAL FRIED CHICKEN,Brooklyn,496,ROCKAWAY PARKWAY,11212,7183468100,Chicken,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.65639553,-73.91488213,317,42,089000,3102669,3046930001,BK96,
50066286,EL CASTILLO DEL POLLO,Queens,12808,111TH AVE,11420,7188454071,Spanish,8/28/25,Violations were cited in the following area(s).,04O,Live animal other than fish in tank or service animal present in facility’s food or non-food area.,Critical,56,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.68277861,-73.81326616,410,28,017200,4250838,4116330004,QN55,
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420,7183233555,Indian,8/28/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,46,,,9/5/25,Cycle Inspection / Initial Inspection,40.67457801,-73.80388714,410,28,018000,4253208,4117010007,QN55,
50174785,UMIYA,Queens,2222,JACKSON AVE,11101,9176675388,Japanese,8/28/25,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.74539749,-73.94668533,402,26,001900,4596261,4000720073,QN31,
40512852,DOC WATSONS,Manhattan,1490,2 AVENUE,10075,2129885300,American,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.77241525,-73.95570766,108,05,013400,1045228,1014520052,MN31,
50012300,TARTINERY,Manhattan,225,LIBERTY STREET,10280,6467558484,French,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.71153017,-74.01567279,101,01,031703,1000058,1000160125,MN25,
50143334,KOGANE RAMEN,Brooklyn,76,HENRY STREET,11201,7188752828,Japanese,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,24,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.69854548,-73.99249873,302,33,000100,3001698,3002260023,BK09,
50073830,PIZZA BAGEL BURGER,Brooklyn,1117,MCDONALD AVENUE,11230,3475122160,American,8/28/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,32,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.62612504,-73.97625624,312,40,046201,3170383,3065040030,BK42,
50131400,L'ANTICA PIZZERIA DA MICHELE,Manhattan,81,GREENWICH AVENUE,10014,9295246682,Italian,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.73692307,-74.00133152,102,03,007700,1010988,1006140056,MN23,
50108412,ANDRES HUNGARIAN STRUDELS,Manhattan,1049,1 AVENUE,10022,9175042830,Bakery Products/Desserts,8/28/25,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.7585485,-73.96275933,106,05,010800,1040014,1013507501,MN19,
50135054,META HOT POT,Manhattan,18,WEST   38 STREET,10018,6466926666,Chinese,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,50,N,,9/5/25,Cycle Inspection / Initial Inspection,40.7513072,-73.98358875,105,04,008400,1015971,1008390058,MN17,
41692596,Saang Thai,Queens,47-45,VERNON BOULEVARD,11101,7183927888,Thai,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.74456878,-73.95347431,402,26,000700,4000265,4000450001,QN31,
50127670,DELI & GRILL,Manhattan,4119,BROADWAY,10033,6468502955,American,8/28/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,175,,,9/5/25,Cycle Inspection / Compliance Inspection,40.8455494,-73.93865312,112,10,026300,1063518,1021420244,MN36,
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420,7183233555,Indian,8/28/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,46,,,9/5/25,Cycle Inspection / Initial Inspection,40.67457801,-73.80388714,410,28,018000,4253208,4117010007,QN55,
50134186,ANGELINA PARIS,Manhattan,1121,LEXINGTON AVENUE,10075,6466435058,French,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.77413486,-73.95947948,108,04,014000,1091568,1014127504,MN40,
50143334,KOGANE RAMEN,Brooklyn,76,HENRY STREET,11201,7188752828,Japanese,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,24,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.69854548,-73.99249873,302,33,000100,3001698,3002260023,BK09,
50115495,GOLDEN CITY RESTAURANT GAO,Bronx,805,SOUNDVIEW AVENUE,10473,9177038877,Chinese,8/28/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,47,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.82120762,-73.86596651,209,18,004600,2113186,2036370066,BX09,
41698701,CURRY KING,Manhattan,942,COLUMBUS AVENUE,10025,6466697826,Pakistani,8/28/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.79943983,-73.96272553,107,07,019300,1055967,1018610030,MN09,
50100280,XI'AN FAMOUS FOODS,Brooklyn,54,WILLOUGHBY STREET,11201,2127862068,Asian/Asian Fusion,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.6921963,-73.98671537,302,33,001100,3000391,3001510027,BK38,
50112413,LOVIN LIFE SALAD & JUICE HUB,Brooklyn,128,SUMPTER STREET,11233,3475280087,"Juice, Smoothies, Fruit Salads",8/28/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.67994684,-73.92023838,303,41,037900,3399384,3015240028,BK35,
50140747,KING WOK,Manhattan,222,VARICK STREET,10014,2126758989,Chinese,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.72902352,-74.00524608,102,03,006700,1080059,1005280052,MN23,
50143334,KOGANE RAMEN,Brooklyn,76,HENRY STREET,11201,7188752828,Japanese,8/28/25,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,24,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.69854548,-73.99249873,302,33,000100,3001698,3002260023,BK09,
50042981,TE COMPANY,Manhattan,163,WEST   10 STREET,10014,9293353168,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.73441709,-74.00185468,102,03,007300,1010835,1006110032,MN23,
