CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50155979,BEST FOOD & COFFEE RESTAURANT,Manhattan,274,EAST    3 STREET,10009,3478812219,Spanish,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,24,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.72147107,-73.98015445,103,02,002202,1004355,1003720010,MN28,
50174896,HUEJOTZINGO MIXED RESTAURANT,Brooklyn,646,MANHATTAN AVENUE,11222,3476109232,Tex-Mex,8/26/25,Violations were cited in the following area(s).,05C,"Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.",Critical,144,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.72439379,-73.95113617,301,33,056900,3066106,3026470040,BK76,
50159410,GRIZZLY COFFEE,Brooklyn,992,CONEY ISLAND AVENUE,11230,3475278080,Coffee/Tea,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,86,,,9/5/25,Pre-permit (Operational) / Compliance Inspection,40.63337999,-73.96710603,314,45,048200,3128002,3054250082,BK42,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50129050,CREME CUISINE,Brooklyn,1031,EAST   92 STREET,11236,7182887666,Caribbean,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,58,,,9/5/25,Cycle Inspection / Initial Inspection,40.64384366,-73.90781029,318,46,096400,3229213,3081610036,BK50,
50062554,LA CASA DEL POLLO AND JUICE BAR,Manhattan,4231,BROADWAY,10033,2127955500,Spanish,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,35,,,9/5/25,Cycle Inspection / Initial Inspection,40.84926197,-73.93671588,112,10,026500,1064269,1021760050,MN36,
50165754,SARKUS JAPAN,Queens,3154,STEINWAY ST,11103,6466373383,Japanese,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,72,N,,9/5/25,Pre-permit (Operational) / Re-inspection,40.76005965,-73.91812063,401,22,015500,4010535,4006580064,QN70,
50174896,HUEJOTZINGO MIXED RESTAURANT,Brooklyn,646,MANHATTAN AVENUE,11222,3476109232,Tex-Mex,8/26/25,Violations were cited in the following area(s).,20-01,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.72439379,-73.95113617,301,33,056900,3066106,3026470040,BK76,
50157667,EL ARCOIRIS DELI GROCERY,Brooklyn,5805,5 AVENUE,11220,7185763327,Latin American,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.64051466,-74.01507592,307,38,010200,3016045,3008560007,BK34,
41399360,RONG HANG RESTAURANT,Manhattan,38,ELDRIDGE STREET,10002,2126258999,Chinese,8/26/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,11,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71571132,-73.99320382,103,01,001600,1003876,1003000003,MN27,
50165754,SARKUS JAPAN,Queens,3154,STEINWAY ST,11103,6466373383,Japanese,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,72,N,,9/5/25,Pre-permit (Operational) / Re-inspection,40.76005965,-73.91812063,401,22,015500,4010535,4006580064,QN70,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50074877,LA PASTORA BAKERY,Bronx,726,EAST  152 STREET,10455,7184024816,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.81599826,-73.90797552,201,08,007300,2004560,2026430013,BX34,
50092593,TWELVE CHAIRS,Manhattan,56-58,MACDOUGAL ST,10012,2123616164,Mediterranean,8/26/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.7274838,-74.00259412,102,01,004900,1008067,1005180010,MN24,
50099005,MomenTea Kitchen,Manhattan,213,WEST   40 STREET,10018,5164262270,Asian/Asian Fusion,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,139,,,9/5/25,Cycle Inspection / Initial Inspection,40.75503244,-73.98855443,105,03,011300,1024645,1010120025,MN17,
50088644,EL JEFE CANTINA SPORTS BAR,Manhattan,186,DYCKMAN STREET,10040,6464550155,Mexican,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.86437115,-73.92653491,112,10,028700,1064230,1021750061,MN35,
50174862,Broad Nosh Bagels,Manhattan,425,MADISON AVENUE,10017,9174091490,Bagels/Pretzels,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.75707538,-73.97614441,105,04,009400,1035443,1012840052,MN17,
50019273,SUBWAY,Manhattan,221,EAST BROADWAY,10002,9173882499,Sandwiches,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,30,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71431369,-73.98696705,103,01,000201,1003735,1002860040,MN28,
50088651,GLENDALE BAGELS,Queens,6935,MYRTLE AVE,11385,7183811363,American,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.70187724,-73.88170477,405,30,062500,4089698,4036850054,QN19,
50081388,MAY KAIDEE,Manhattan,215,EAST BROADWAY,10002,9174437885,Thai,8/26/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,32,,,9/5/25,Cycle Inspection / Initial Inspection,40.71427806,-73.98741436,103,01,000600,1003697,1002850018,MN28,
50016265,ADORO LEI,Manhattan,287,HUDSON STREET,10013,6466665096,Pizza,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.72543872,-74.0076378,102,03,003700,1010311,1005940081,MN24,
50121953,JOEY'S PIZZA,Queens,6907,GRAND AVE,11378,7187795880,Pizza,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,27,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.72607993,-73.89507934,405,30,049302,4058511,4025000001,QN30,
41301130,TAURO RESTAURANT,Manhattan,284,HUDSON STREET,10013,2122068530,Latin American,8/26/25,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.725425,-74.00761615,102,03,003700,1009736,1005790002,MN24,
50040952,FRESH SWAN BAKERY,Manhattan,88,EAST BROADWAY,10002,2122265333,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71373788,-73.9940914,103,01,000800,1066526,1002820044,MN27,
50016265,ADORO LEI,Manhattan,287,HUDSON STREET,10013,6466665096,Pizza,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.72543872,-74.0076378,102,03,003700,1010311,1005940081,MN24,
50037441,CEMITAS EL TIGRE,Queens,4514,48TH AVE,11377,2129207963,Mexican,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.73937656,-73.92016335,402,26,018501,4053022,4022890031,QN31,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50115043,ALL & SUNDRY,Manhattan,312,WEST   58 STREET,10019,6469644703,American,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,27,,,9/5/25,Cycle Inspection / Initial Inspection,40.76766314,-73.98304319,104,03,013900,1026056,1010480041,MN15,
50097152,JET'S PIZZA,Manhattan,112,9 AVENUE,10011,3322095387,Pizza,8/26/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,4,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.74301913,-74.00383976,104,03,008300,1013089,1007410067,MN13,
50116092,ANGELINA BAKERY,Manhattan,1675,BROADWAY,10019,2125181566,Sandwiches/Salads/Mixed Buffet,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,38,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76295588,-73.98307327,105,03,013100,1076199,1010240015,MN17,
50162203,SUSHI WASABI RESTAURANT,Queens,15814,NORTHERN BLVD,11358,3475423282,Japanese,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.76340712,-73.80711176,407,20,117100,4119366,4052770025,QN51,
50081388,MAY KAIDEE,Manhattan,215,EAST BROADWAY,10002,9174437885,Thai,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,32,,,9/5/25,Cycle Inspection / Initial Inspection,40.71427806,-73.98741436,103,01,000600,1003697,1002850018,MN28,
50162203,SUSHI WASABI RESTAURANT,Queens,15814,NORTHERN BLVD,11358,3475423282,Japanese,8/26/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,29,,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.76340712,-73.80711176,407,20,117100,4119366,4052770025,QN51,
50095342,787 COFFEE ROASTERS,Manhattan,101,2 AVENUE,10003,9082308846,Coffee/Tea,8/26/25,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.72730485,-73.98861694,103,02,003800,1077720,1004610028,MN22,
50174480,EMPORIUM BRASIL,Manhattan,46,WEST   46 STREET,10036,3478090578,Brazilian,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.75665626,-73.98055181,105,04,009600,1034269,1012610160,MN17,
50016265,ADORO LEI,Manhattan,287,HUDSON STREET,10013,6466665096,Pizza,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.72543872,-74.0076378,102,03,003700,1010311,1005940081,MN24,
50137323,MOCHIIDO,Queens,13515,40TH RD,11354,8132987851,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,22,,,9/5/25,Cycle Inspection / Initial Inspection,40.75886248,-73.83012937,407,20,087100,4114130,4050360050,QN22,
50112322,WENDY'S,Manhattan,20,EAST   14 STREET,10003,2122430438,Hamburgers,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.73558065,-73.99263166,102,02,006100,1009393,1005710013,MN23,
41421237,BILLY'S BAKERY,Manhattan,75,FRANKLIN STREET,10013,2126479958,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.71786333,-74.00445878,101,01,003300,1001903,1001740027,MN24,
50172104,B&D HALAL FOOD 9TH AVE,Manhattan,613,9 AVENUE,10036,6463988013,African,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,N,,9/5/25,Pre-permit (Non-operational) / Compliance Inspection,40.75941336,-73.99192152,104,03,012100,1026365,1010530032,MN15,
50013026,CHIPOTLE MEXICAN GRILL,Manhattan,1020,3 AVENUE,10065,6463603229,Tex-Mex,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,18,,,9/5/25,Cycle Inspection / Initial Inspection,40.7625129,-73.96589046,108,04,011402,1041928,1013950037,MN40,
50174896,HUEJOTZINGO MIXED RESTAURANT,Brooklyn,646,MANHATTAN AVENUE,11222,3476109232,Tex-Mex,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,144,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.72439379,-73.95113617,301,33,056900,3066106,3026470040,BK76,
50006275,GO CATERING,Manhattan,58,LISPENARD STREET,10013,2129244502,American,8/26/25,Violations were cited in the following area(s).,28-03,"Lighting fixture located over, by or within food storage, preparation, service or display facility, and facility where utensils and equipment are cleaned and stored, which may shatter due to extreme heat, temperature changes or accidental contact; not fitted with shatterproof bulb or shielded and encased, with end caps or other device.",Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.71955416,-74.00295095,101,01,003300,1002306,1001940031,MN24,
50085445,ECOWAS KITCHEN (AMALA JUNCTION),Brooklyn,1039,BELMONT AVENUE,11208,7182771881,African,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.67425029,-73.87081979,305,42,119600,3095096,3042330039,BK82,
50165754,SARKUS JAPAN,Queens,3154,STEINWAY ST,11103,6466373383,Japanese,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,72,N,,9/5/25,Pre-permit (Operational) / Re-inspection,40.76005965,-73.91812063,401,22,015500,4010535,4006580064,QN70,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50069153,MEXICOCIANA,Bronx,503,JACKSON AVENUE,10455,3474981055,Mexican,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,59,,,9/5/25,Cycle Inspection / Re-inspection,40.81205802,-73.90950549,201,08,003500,2003696,2025570078,BX39,
50019273,SUBWAY,Manhattan,221,EAST BROADWAY,10002,9173882499,Sandwiches,8/26/25,Violations were cited in the following area(s).,02C,Hot TCS food item that has been cooked and cooled is being held for service without first being reheated to 165º F or above within 2 hours.,Critical,30,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71431369,-73.98696705,103,01,000201,1003735,1002860040,MN28,
50149829,LA ESQUINA,Manhattan,421,8 AVENUE,10001,2129207434,Mexican,8/26/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.75060833,-73.99462228,104,03,010300,1084820,1007557501,MN13,
50115677,10TH FL CATERING,Manhattan,10,COLUMBUS CIRCLE,10019,2032531590,American,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.76780849,-73.98226697,104,03,014500,1026318,1010497501,MN14,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50116092,ANGELINA BAKERY,Manhattan,1675,BROADWAY,10019,2125181566,Sandwiches/Salads/Mixed Buffet,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,38,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76295588,-73.98307327,105,03,013100,1076199,1010240015,MN17,
50069153,MEXICOCIANA,Bronx,503,JACKSON AVENUE,10455,3474981055,Mexican,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,59,,,9/5/25,Cycle Inspection / Re-inspection,40.81205802,-73.90950549,201,08,003500,2003696,2025570078,BX39,
50116647,CRAZY FRUITS,Bronx,3120,BAINBRIDGE AVENUE,10467,9145486310,"Juice, Smoothies, Fruit Salads",8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,20,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.87424249,-73.87931776,207,11,042300,2018115,2033410034,BX43,
50018098,EDEN WOK,Manhattan,43,EAST   34 STREET,10016,2127258100,Jewish/Kosher,8/26/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,25,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.74757965,-73.98251057,106,04,007400,1017114,1008647501,MN17,
50129050,CREME CUISINE,Brooklyn,1031,EAST   92 STREET,11236,7182887666,Caribbean,8/26/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.64384366,-73.90781029,318,46,096400,3229213,3081610036,BK50,
50159410,GRIZZLY COFFEE,Brooklyn,992,CONEY ISLAND AVENUE,11230,3475278080,Coffee/Tea,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,86,,,9/5/25,Pre-permit (Operational) / Compliance Inspection,40.63337999,-73.96710603,314,45,048200,3128002,3054250082,BK42,
50122008,BROWN BUTTER CREAMERY,Brooklyn,375,TOMPKINS AVENUE,11216,9173342518,Frozen Desserts,8/26/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,9,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.68486592,-73.94420636,303,36,026700,,3,BK75,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50042385,CHIPOTLE MEXICAN GRILL,Manhattan,286,1 AVENUE,10009,2122281915,Tex-Mex,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,18,,,9/5/25,Cycle Inspection / Initial Inspection,40.73315844,-73.98107828,106,04,004400,1082871,1009720001,MN50,
50099005,MomenTea Kitchen,Manhattan,213,WEST   40 STREET,10018,5164262270,Asian/Asian Fusion,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,28-05,"Food adulterated or misbranded. Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away",Not Critical,139,,,9/5/25,Cycle Inspection / Initial Inspection,40.75503244,-73.98855443,105,03,011300,1024645,1010120025,MN17,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50147669,KUNG FU TEA,Queens,16108,CROSSBAY BLVD,11414,6469631665,Other,8/26/25,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,4,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.65547683,-73.83897128,410,32,089200,4294012,4140480068,QN57,
