CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
41704348,B&H DAIRY,Manhattan,127,SECOND AVENUE,10003,2125058065,Jewish/Kosher,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.72835327,-73.98785187,103,02,003800,1006679,1004630031,MN22,
50108876,BOBO'S CRAB SHACK,Bronx,2450,GRAND CONCOURSE,10458,9176051616,Seafood,8/27/25,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8611132,-73.89784805,205,15,023702,2013592,2031520069,BX05,
50005527,CHO-KO RESTAURANT,Manhattan,59,1 AVENUE,10003,2123880885,Japanese,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.7249744,-73.98721029,103,02,003800,1006178,1004450032,MN22,
40756606,BERGEN BAGELS,Brooklyn,473,BERGEN STREET,11217,7187897600,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,24,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.68081174,-73.97486664,306,35,012902,3027808,3011350035,BK37,
50013460,PLOWSHARES COFFEE,Manhattan,2730,BROADWAY,10025,2122220280,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.80018801,-73.9680599,107,07,019100,1056600,1018760046,MN12,
50129465,SWEET EXPRESSIONS,Brooklyn,351,TROY AVENUE,11213,7186130188,Jewish/Kosher,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.66635136,-73.9369045,309,35,035300,3038046,3014130012,BK61,
50128616,MORA BAKERY,Bronx,534,EAST  138 STREET,10454,3473394383,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,36,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.80709929,-73.91819981,201,08,002500,2000041,2022650037,BX39,
41477434,LITTLE CAESARS,Bronx,4,WEST MOUNT EDEN AVENUE,10452,3475909888,Pizza,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.84441995,-73.91496952,204,16,020900,2008329,2028590044,BX63,
50090498,OCHI JERK PLACE,Queens,12614,MERRICK BLVD,11434,3474264768,Caribbean,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.68185764,-73.76609459,412,27,033401,4270272,4125260001,QN08,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50134471,GRAND GREAT WALL,Queens,8712,ASTORIA BLVD,11369,6463380030,Chinese,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.76413989,-73.88204139,403,22,032900,4314418,4010990055,QN28,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04B,Food worker or vendor working or is knowingly or negligently permitted to work in FSE while afflicted with infected wound or reportable communicable disease. No spitting allowed. Spitting anywhere in the establishment is prohibited.,Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50108701,GRAND CANYON BISTRO,Brooklyn,300,SCHERMERHORN STREET,11217,9175157175,American,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,50,,,9/5/25,Cycle Inspection / Re-inspection,40.68757628,-73.98249031,302,33,004100,3420391,3001720024,BK38,
50118036,BUND DUMPLING HOUSE,Queens,2508,BROADWAY,11106,7189715465,Chinese,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76329699,-73.92821353,401,22,005300,4007156,4005800020,QN70,
50005527,CHO-KO RESTAURANT,Manhattan,59,1 AVENUE,10003,2123880885,Japanese,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.7249744,-73.98721029,103,02,003800,1006178,1004450032,MN22,
50167999,atomic wings,Brooklyn,438,UTICA AVENUE,11213,2252490847,Middle Eastern,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,35,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.66366942,-73.93160845,309,41,035500,3330715,3014240043,BK63,
50007733,LOK HIN,Bronx,299,BROOK AVENUE,10454,7184024171,Chinese,8/27/25,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.80905916,-73.91835995,201,08,003900,2000338,2022850046,BX39,
50136802,"HERITAGE GRAND BAKERY, RESTAURANT & PIZZA BAR",Manhattan,8,WEST   40 STREET,10018,9172096177,Mediterranean,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,31,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75237746,-73.98228914,105,04,008400,1016048,1008410054,MN17,
50171135,CAFE BRONCO,Bronx,2155,UNIVERSITY AVENUE,10453,2125821629,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.85738754,-73.90969663,205,14,024900,2100248,2032220062,BX36,
50105027,MARISCOS EL SUBMARINO,Queens,8805,ROOSEVELT AVE,11372,7186852780,Seafood,8/27/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.74824093,-73.87817905,403,21,027700,4530071,4014760106,QN28,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50108701,GRAND CANYON BISTRO,Brooklyn,300,SCHERMERHORN STREET,11217,9175157175,American,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,50,,,9/5/25,Cycle Inspection / Re-inspection,40.68757628,-73.98249031,302,33,004100,3420391,3001720024,BK38,
50144959,3 LITTLE PIGS CAFE,Queens,4218,BOWNE ST,11355,3473796035,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,20,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75678568,-73.82173165,407,20,085700,4539326,4051827501,QN22,
50099702,PAOLA'S OSTERIA,Manhattan,1246,MADISON AVENUE,10128,2129235820,Italian,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.78311486,-73.9571738,108,04,015002,1046978,1015010056,MN40,
50086573,MIKE'S DELI,Bronx,2344,ARTHUR AVENUE,10458,7182955033,Italian,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8542401,-73.8886733,206,15,039100,2012125,2030730013,BX06,
50007733,LOK HIN,Bronx,299,BROOK AVENUE,10454,7184024171,Chinese,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.80905916,-73.91835995,201,08,003900,2000338,2022850046,BX39,
50079614,MACOLETTA,Queens,2815,24TH AVE,11102,7187774992,Pizza,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,59,,,9/5/25,Cycle Inspection / Initial Inspection,40.77335163,-73.91689472,401,22,011500,4017574,4008430076,QN72,
41474509,SHAKE SHACK,Manhattan,152,EAST   86 STREET,10028,6462375036,Hamburgers,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.77926042,-73.95506038,108,05,014801,,1,MN40,
41418978,BAGEL EXPRESS III,Manhattan,340,3 AVENUE,10010,2122134700,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,58,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74020442,-73.98215526,106,02,006800,1018109,1008810040,MN21,
50013460,PLOWSHARES COFFEE,Manhattan,2730,BROADWAY,10025,2122220280,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.80018801,-73.9680599,107,07,019100,1056600,1018760046,MN12,
40711788,CAFE 101,Brooklyn,394,LENOX ROAD,11203,3476833383,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.65437521,-73.94633309,317,40,081800,3327730,3048540007,BK95,
50118036,BUND DUMPLING HOUSE,Queens,2508,BROADWAY,11106,7189715465,Chinese,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76329699,-73.92821353,401,22,005300,4007156,4005800020,QN70,
50164527,HC CAMPUS EATS (LOCATED INSIDE HUNTER COLLEGE. ENTRANCE IS ON 68TH STREET & LEXINGTON AVE),Manhattan,695,PARK AVENUE,10065,5187769037,Armenian,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.76896567,-73.96536727,108,04,012000,1081419,1014030001,MN40,
50164527,HC CAMPUS EATS (LOCATED INSIDE HUNTER COLLEGE. ENTRANCE IS ON 68TH STREET & LEXINGTON AVE),Manhattan,695,PARK AVENUE,10065,5187769037,Armenian,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.76896567,-73.96536727,108,04,012000,1081419,1014030001,MN40,
50128581,NOODLE PUDDING,Brooklyn,38,HENRY STREET,11201,2014101296,Italian,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,40,,,9/5/25,Cycle Inspection / Initial Inspection,40.69976412,-73.99190353,302,33,000100,3001601,3002160028,BK09,
41418978,BAGEL EXPRESS III,Manhattan,340,3 AVENUE,10010,2122134700,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,58,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74020442,-73.98215526,106,02,006800,1018109,1008810040,MN21,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50079614,MACOLETTA,Queens,2815,24TH AVE,11102,7187774992,Pizza,8/27/25,Violations were cited in the following area(s).,19-05,Providing single-use plastic stirrers or single-use plastic splash sticks.,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.77335163,-73.91689472,401,22,011500,4017574,4008430076,QN72,
50115478,EL ZASON,Brooklyn,491,ATLANTIC AVENUE,11217,7186832217,Mexican,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.68564106,-73.98151008,302,33,003900,3000760,3001790045,BK38,
50137353,COLIMA TAQUERIA,Bronx,608,EAST  187 STREET,10458,3474596134,Mexican,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.85537778,-73.88725072,206,15,039100,2012141,2030730047,BX06,
50132509,SATORI BURGERS,Queens,9113,31ST AVE,11369,6318368901,Latin American,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76013596,-73.87744971,403,22,035100,4033590,4013890028,QN28,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,19-10,Failure to display required signage about plastic straw availability,Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50139024,KIKU ASIAN BISTRO,Brooklyn,2,LINCOLN PLACE,11217,7186383366,Japanese,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.67751888,-73.97922662,306,39,013100,3019590,3009500009,BK37,
41662362,HAPPY GARDEN,Brooklyn,370,UTICA AVENUE,11213,7184676618,Chinese,8/27/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.66559341,-73.93143706,309,35,035100,3038127,3014140046,BK61,
50120147,UGLY DONUTS & CORN DOGS,Queens,71-11,AUSTIN STREET,11375,9295100123,Korean,8/27/25,Violations were cited in the following area(s).,19-06,"Providing single-use, non-compostable plastic straws to customers without customer request (including providing such straws at a self-serve station)",Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.72001127,-73.84435956,406,29,073700,4077999,4032560031,QN17,
50142282,CREPE MASTER,Manhattan,123,EAST    7 STREET,10009,9176073455,French,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.72640681,-73.98437421,103,02,003200,1005847,1004350041,MN22,
50062458,NY BAKERY CAFE,Queens,3206,30TH AVE,11102,7182671010,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.76643735,-73.92043404,401,22,006300,4008550,4006160035,QN70,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,73,,,9/5/25,Cycle Inspection / Re-inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
50118036,BUND DUMPLING HOUSE,Queens,2508,BROADWAY,11106,7189715465,Chinese,8/27/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76329699,-73.92821353,401,22,005300,4007156,4005800020,QN70,
50135115,THE RUM HOUSE,Manhattan,228,WEST   47 STREET,10036,6469323365,American,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.75972019,-73.98588605,105,03,012500,1076192,1010180018,MN17,
50115478,EL ZASON,Brooklyn,491,ATLANTIC AVENUE,11217,7186832217,Mexican,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,38,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.68564106,-73.98151008,302,33,003900,3000760,3001790045,BK38,
50121360,KUNGFU TEA,Staten Island,1267,FOREST AVENUE,10302,7188098808,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,5,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.62634796,-74.13191867,501,49,020100,5095250,5010420001,SI07,
41290548,STARBUCKS,Manhattan,14,WEST   23 STREET,10010,2123672050,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.74185775,-73.99034664,105,03,005800,1015568,1008240047,MN13,
50167806,MANGO MANGO,Queens,4743,VERNON BLVD,11101,6462679219,Fruits/Vegetables,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,8/27/25,9/5/25,Pre-permit (Operational) / Re-inspection,40.74458251,-73.95346708,402,26,000700,4000266,4000450002,QN31,
50129502,8-BIT BITES,Brooklyn,113,COURT STREET,11201,3473842336,American,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,39,,,9/5/25,Cycle Inspection / Initial Inspection,40.6905856,-73.99192268,302,33,000900,3339392,3002710020,BK09,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,45,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50139024,KIKU ASIAN BISTRO,Brooklyn,2,LINCOLN PLACE,11217,7186383366,Japanese,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.67751888,-73.97922662,306,39,013100,3019590,3009500009,BK37,
41696014,NOISETTE,Queens,2421,STEINWAY STREET,11103,7184406450,French,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,63,,,9/5/25,Cycle Inspection / Initial Inspection,40.76860163,-73.91113159,401,22,014100,4011502,4006860008,QN70,
50129502,8-BIT BITES,Brooklyn,113,COURT STREET,11201,3473842336,American,8/27/25,Violations were cited in the following area(s).,16-02,"The original nutrition fact labels or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",Not Applicable,,,,9/5/25,Trans Fat / Initial Inspection,40.6905856,-73.99192268,302,33,000900,3339392,3002710020,BK09,
41418978,BAGEL EXPRESS III,Manhattan,340,3 AVENUE,10010,2122134700,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,58,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74020442,-73.98215526,106,02,006800,1018109,1008810040,MN21,
50150734,TASTE OF CHINA,Queens,4501,BROADWAY,11103,7189094926,Chinese,8/27/25,Violations were cited in the following area(s).,05B,Harmful noxious gas or vapor detected. Carbon Monoxide (CO) level exceeds nine (9) ppm,Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7570408,-73.91487936,401,26,015300,4012532,4007110007,QN70,
50007733,LOK HIN,Bronx,299,BROOK AVENUE,10454,7184024171,Chinese,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.80905916,-73.91835995,201,08,003900,2000338,2022850046,BX39,
41702685,THE KEG ROOM,Manhattan,53,WEST   36 STREET,10018,2126431400,Irish,8/27/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75064052,-73.98579775,105,04,008400,1015922,1008380012,MN17,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,45,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50120274,SUPER NICE COFFEE AND BAKERY,Manhattan,196,WEST  108 STREET,10025,5168496039,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,21,,,9/5/25,Cycle Inspection / Initial Inspection,40.80166092,-73.96460252,107,07,019300,1055992,1018620061,MN09,
50150734,TASTE OF CHINA,Queens,4501,BROADWAY,11103,7189094926,Chinese,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7570408,-73.91487936,401,26,015300,4012532,4007110007,QN70,
50164527,HC CAMPUS EATS (LOCATED INSIDE HUNTER COLLEGE. ENTRANCE IS ON 68TH STREET & LEXINGTON AVE),Manhattan,695,PARK AVENUE,10065,5187769037,Armenian,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.76896567,-73.96536727,108,04,012000,1081419,1014030001,MN40,
